Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14
,正  交,灰体,,黑体,,合计,,反  交,灰体,,黑体,,合计,
,,♀,♂,♀,♂,,,,♀,♂,♀,♂,,
,红、长、直    ╋ ╋ ╋,18,8,12,14,52,,红、长、直    ╋ ╋ ╋,18,12,12,2,44,
,白、小、焦     ━ ━ ━,10,6,2,1,19,,白、小、焦     ━ ━ ━,0,4,1,2,7,
,白、长、直     ━ ╋ ╋,2,1,0,0,3,,白、长、直     ━ ╋ ╋,,2,,1,3,
,红、小、焦     ╋ ━ ━,2,2,2,0,6,,红、小、焦     ╋ ━ ━,,2,,1,3,
,红、长、焦     ╋ ╋ ━,3,0,0,0,3,,红、长、焦     ╋ ╋ ━,,1,,0,1,
,白、小、直     ━ ━ ╋,0,0,0,0,0,,白、小、直     ━ ━ ╋,,1,,1,2,
,红、小、直     ╋ ━ ╋,2,1,2,0,5,,红、小、直     ╋ ━ ╋,,2,,1,3,
,白、长、焦     ━ ╋ ━,6,1,0,0,7,,白、长、焦     ━ ╋ ━,,1,,0,1,
,体色合计,62,,33,,95,,体色合计,43,,21,,64,
,性别合计,43,19,18,15,,,性别合计,18,25,13,8,,果蝇总数
,性别合计,♀,61,♂,34,,,性别合计,♀,31,♂,33,,159
